Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
Game: 1
0,false,0,49,0,0,24,0,4
1,false,1,49,26,36,10,7,3
2,false,0,70,26,8,29,3,6
3,false,1,70,40,21,7,4,4
4,false,0,89,40,3,22,1,4
5,true,0,152,40,2,65,1,10
Game: 2
0,false,0,14,0,8,22,4,4
1,false,1,14,6,16,10,4,3
2,false,0,24,6,1,11,1,3
3,false,1,24,46,49,9,10,4
4,false,1,24,91,20,0,7,0
5,true,1,24,123,41,9,10,4
Game: 3
0,false,1,0,14,15,1,4,1
1,false,0,8,14,10,18,3,3
2,false,1,8,53,46,7,7,3
3,false,1,8,56,12,9,4,4
4,false,0,9,56,10,11,4,2
5,false,1,9,69,14,1,3,1
6,false,1,9,90,22,1,6,1
7,false,1,9,92,11,9,4,4
8,false,0,67,92,6,64,3,10
9,true,0,136,92,9,78,4,10
Game: 4
0,false,1,0,16,23,7,7,3
1,false,1,0,41,27,2,6,1
2,false,1,0,52,21,10,6,1
3,false,1,0,81,37,8,7,4
4,false,1,0,91,19,9,3,4
5,true,1,0,103,13,1,6,1
Game: 5
0,false,1,0,31,41,10,10,3
1,false,0,47,31,9,56,4,10
2,false,0,63,31,4,20,1,4
3,false,1,63,60,39,10,7,3
4,false,1,63,64,13,9,6,3
5,false,0,71,64,7,15,1,4
6,true,1,71,132,70,2,10,1
Game: 6
0,false,1,0,22,23,1,4,1
1,false,1,0,25,12,9,2,3
2,false,0,43,25,6,49,2,10
3,false,0,52,25,10,19,4,4
4,false,0,59,25,10,17,4,4
5,false,1,59,35,15,5,4,3
6,false,0,85,35,1,27,1,4
7,false,0,90,35,7,12,4,4
8,false,1,90,55,21,1,7,1
9,true,0,109,55,2,21,1,3
Game: 7
0,false,0,22,0,9,31,3,7
1,false,0,87,0,6,71,3,10
2,true,0,114,0,9,36,3,7
Game: 8
0,false,1,0,25,32,7,7,4
1,false,0,5,25,10,15,3,4
2,false,0,58,25,1,54,1,10
3,false,0,70,25,6,18,4,3
4,false,1,70,40,25,10,4,4
5,false,1,70,85,53,8,7,1
6,false,1,70,96,12,1,3,1
7,true,1,70,135,40,1,7,1
Game: 9
0,false,1,0,47,56,9,10,4
1,false,1,0,62,17,2,6,1
2,false,0,8,62,9,17,4,4
3,false,0,36,62,8,36,3,7
4,true,0,103,62,6,73,1,10
Game: 10
0,false,0,16,0,7,23,3,7
1,false,1,16,41,16,0,3,0
2,false,0,40,41,10,34,4,7
3,false,1,40,58,24,7,4,3
4,false,0,69,58,2,31,1,7
5,false,0,75,58,8,14,4,4
6,false,0,85,58,9,19,3,4
7,false,0,98,58,1,14,1,3
8,false,1,98,88,36,6,7,3
9,true,0,143,88,8,53,3,10
Game: 11
0,false,0,6,0,5,11,3,3
1,false,1,6,5,15,10,4,1
2,false,1,6,10,14,9,4,4
3,false,0,65,10,2,61,1,10
4,false,0,75,10,5,15,3,4
5,true,0,108,10,7,40,3,6
Game: 12
0,false,0,38,0,5,43,3,6
1,false,0,86,0,9,57,4,10
2,true,0,108,0,2,24,1,3
Game: 13
0,false,1,0,4,13,9,3,3
1,false,1,0,13,19,10,4,4
2,false,0,25,13,10,35,4,6
3,false,1,25,44,40,9,6,3
4,false,0,32,44,10,17,4,4
5,false,0,63,44,9,40,4,7
6,true,0,103,44,9,49,4,7
Game: 14
0,false,1,0,2,12,10,4,3
1,false,0,29,2,7,36,4,4
2,false,0,71,2,0,17,0,3
3,false,0,93,2,1,23,1,4
4,false,1,93,24,24,2,4,1
5,true,0,123,24,2,32,1,7
Game: 15
0,false,1,0,12,21,9,4,4
1,false,0,9,12,2,11,1,3
2,false,1,9,64,27,0,7,0
3,false,1,9,95,37,6,7,4
4,false,0,56,95,10,57,4,10
5,false,0,81,95,10,35,4,7
