Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,3,0,37,46,9
0,1,0,68,1,3,0,31,39,8
0,2,0,90,1,5,0,22,25,3
0,3,4,90,0,5,4,0,9,13
0,4,49,90,0,7,45,0,6,51
0,5,100,90,0,3,51,0,2,53
1,0,76,0,0,7,76,0,0,51
1,1,76,39,1,4,0,39,48,9
1,2,89,39,0,5,13,0,3,16
1,3,89,48,1,7,0,9,18,9
1,4,116,48,0,9,27,0,10,37
2,0,34,0,0,4,34,0,7,41
2,1,34,33,1,2,0,33,42,9
2,2,72,33,0,3,38,0,9,47
2,3,112,33,0,6,40,0,7,47
3,0,0,12,1,8,0,12,22,10
3,1,0,56,1,14,0,44,19,0
3,2,0,64,1,8,0,8,18,10
3,3,0,101,1,9,0,37,43,6
4,0,59,0,0,6,59,0,8,67
4,1,59,40,1,6,0,40,43,3
4,2,73,40,0,6,14,0,8,22
4,3,86,40,0,7,13,0,8,21
4,4,86,48,1,5,0,8,13,5
4,5,113,48,0,8,27,0,4,31
5,0,19,0,0,11,19,0,6,25
5,1,34,0,0,12,15,0,9,24
5,2,34,9,1,7,0,9,12,3
5,3,34,26,1,7,0,17,18,1
5,4,34,39,1,9,0,13,15,2
5,5,66,39,0,7,32,0,10,42
5,6,99,39,0,6,33,0,7,40
5,7,139,39,0,4,40,0,0,15
6,0,0,5,1,5,0,5,15,10
6,1,0,15,1,7,0,10,20,10
6,2,16,15,0,6,16,0,1,17
6,3,16,27,1,6,0,12,22,10
6,4,44,27,0,7,28,0,8,36
6,5,52,27,0,13,8,0,7,15
6,6,79,27,0,7,27,0,5,32
6,7,79,71,1,5,0,44,51,7
6,8,79,78,1,9,0,7,12,5
6,9,98,78,0,8,19,0,4,23
6,10,98,96,1,7,0,18,22,4
6,11,137,96,0,6,39,0,3,42
7,0,0,7,1,9,0,7,16,9
7,1,50,7,0,5,50,0,9,59
7,2,50,20,1,5,0,13,15,2
7,3,50,40,1,4,0,20,29,9
7,4,73,40,0,2,23,0,8,31
7,5,94,40,0,5,21,0,8,29
7,6,132,40,0,7,38,0,7,45
8,0,9,0,0,12,9,0,9,18
8,1,9,14,1,6,0,14,24,10
8,2,9,22,1,8,0,8,13,5
8,3,9,45,1,7,0,23,27,4
8,4,44,45,0,4,35,0,8,43
8,5,67,45,0,3,23,0,7,30
8,6,81,45,0,6,14,0,10,24
8,7,109,45,0,8,28,0,9,37
9,0,0,28,1,5,0,28,33,5
9,1,0,39,1,6,0,11,20,9
9,2,15,39,0,8,15,0,5,20
9,3,43,39,0,9,28,0,6,34
9,4,43,82,1,1,0,43,53,10
9,5,43,101,1,10,0,19,27,8
10,0,0,16,1,6,0,16,18,2
10,1,26,16,0,11,26,0,6,32
10,2,26,20,1,9,0,4,12,8
10,3,35,20,0,7,9,0,3,12
10,4,77,20,0,5,42,0,1,43
10,5,86,20,0,6,9,0,3,12
10,6,86,29,1,8,0,9,18,9
10,7,86,56,1,5,0,27,36,9
10,8,139,56,0,3,53,0,9,62
11,0,0,27,1,8,0,27,31,4
11,1,40,27,0,5,40,0,6,46
11,2,69,27,0,6,29,0,3,32
11,3,98,27,0,5,29,0,9,38
11,4,135,27,0,5,37,0,8,45
12,0,0,24,1,3,0,24,34,10
12,1,0,43,1,2,0,19,26,7
12,2,31,43,0,2,31,0,10,41
12,3,31,66,1,7,0,23,27,4
12,4,31,112,1,6,0,46,51,5
13,0,0,54,1,4,0,54,60,6
13,1,0,87,1,2,0,33,43,10
13,2,53,87,0,3,53,0,7,60
13,3,69,87,0,7,16,0,8,24
13,4,69,118,1,5,0,31,38,7
14,0,0,19,1,5,0,19,29,10
14,1,15,19,0,8,15,0,9,24
14,2,26,19,0,8,11,0,7,18
