Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,3,0,37,46,9
0,1,0,63,1,6,0,26,28,2
0,2,0,71,1,4,0,8,17,9
0,3,0,74,1,6,0,3,13,10
0,4,11,74,0,8,11,0,1,12
0,5,59,74,0,4,48,0,10,58
0,6,59,80,1,8,0,6,11,5
0,7,64,80,0,8,5,0,10,15
0,8,64,87,1,5,0,7,11,4
0,9,64,89,1,10,0,2,12,10
0,10,64,102,1,6,0,13,21,8
1,0,56,0,0,7,56,0,3,59
1,1,56,34,1,5,0,34,43,9
1,2,56,50,1,4,0,16,24,8
1,3,56,80,1,5,0,30,36,6
1,4,76,80,0,10,20,0,7,27
1,5,76,106,1,5,0,26,27,1
2,0,7,0,0,5,7,0,7,14
2,1,7,33,1,2,0,33,42,9
2,2,34,33,0,4,27,0,10,37
2,3,34,48,1,10,0,15,24,9
2,4,34,63,1,6,0,15,16,1
2,5,72,63,0,5,38,0,8,46
2,6,72,78,1,6,0,15,20,5
2,7,88,78,0,9,16,0,7,23
2,8,103,78,0,10,15,0,6,21
3,0,15,0,0,8,15,0,10,25
3,1,15,33,1,4,0,33,42,9
3,2,15,47,1,7,0,14,24,10
3,3,15,52,1,6,0,5,14,9
3,4,23,52,0,8,8,0,7,15
3,5,23,65,1,9,0,13,22,9
3,6,43,65,0,8,20,0,9,29
3,7,43,111,1,7,0,46,47,1
4,0,0,8,1,6,0,8,18,10
4,1,0,50,1,4,0,42,52,10
4,2,29,50,0,6,29,0,4,33
4,3,29,78,1,4,0,28,29,1
4,4,44,78,0,6,15,0,3,18
4,5,96,78,0,4,52,0,5,57
4,6,133,78,0,5,37,0,4,41
5,0,5,0,0,11,5,0,8,13
5,1,5,20,1,9,0,20,21,1
5,2,5,40,1,10,0,20,25,5
5,3,5,70,1,4,0,30,37,7
5,4,5,92,1,9,0,22,28,6
5,5,5,97,1,6,0,5,13,8
5,6,35,97,0,6,30,0,10,40
5,7,75,97,0,4,40,0,0,15
5,8,83,97,0,4,8,0,10,18
5,9,93,97,0,7,10,0,8,18
5,10,149,97,0,2,56,0,9,65
6,0,5,0,0,5,5,0,10,15
6,1,36,0,0,5,31,0,7,38
6,2,44,0,0,8,8,0,8,16
6,3,56,0,0,6,12,0,6,18
6,4,56,49,1,3,0,49,56,7
6,5,56,66,1,12,0,17,23,6
6,6,72,66,0,6,16,0,7,23
6,7,84,66,0,10,12,0,9,21
6,8,95,66,0,7,11,0,5,16
6,9,103,66,0,7,8,0,4,12
7,0,0,13,1,8,0,13,18,5
7,1,0,61,1,6,0,48,50,2
7,2,0,64,1,10,0,3,11,8
7,3,0,88,1,3,0,24,29,5
7,4,24,88,0,3,24,0,10,34
7,5,36,88,0,7,12,0,6,18
7,6,68,88,0,7,32,0,1,33
7,7,68,90,1,7,0,2,12,10
7,8,95,90,0,9,27,0,4,31
7,9,122,90,0,8,27,0,7,34
8,0,60,0,0,9,60,0,2,62
8,1,78,0,0,5,18,0,9,27
8,2,100,0,0,6,22,0,10,32
9,0,0,30,1,4,0,30,39,9
9,1,0,79,1,6,0,49,24,0
9,2,0,86,1,6,0,7,15,8
9,3,0,98,1,8,0,12,13,1
9,4,0,141,1,1,0,43,53,10
10,0,7,0,0,8,7,0,9,16
10,1,7,5,1,10,0,5,15,10
10,2,7,14,1,8,0,9,19,10
10,3,47,14,0,6,40,0,0,15
10,4,47,17,1,5,0,3,13,10
10,5,56,17,0,5,9,0,3,12
10,6,62,17,0,10,6,0,10,16
10,7,62,46,1,6,0,29,36,7
10,8,115,46,0,2,53,0,9,62
11,0,0,3,1,5,0,3,12,9
11,1,5,3,0,10,5,0,7,12
11,2,52,3,0,6,47,0,3,50
11,3,52,6,1,8,0,3,11,8
11,4,66,6,0,10,14,0,8,22
11,5,66,59,1,3,0,53,54,1
11,6,66,120,1,3,0,61,68,7
12,0,0,24,1,3,0,24,34,10
12,1,0,43,1,2,0,19,26,7
12,2,14,43,0,5,14,0,5,19
12,3,35,43,0,5,21,0,9,30
12,4,35,67,1,4,0,24,32,8
12,5,35,90,1,13,0,23,25,2
12,6,35,99,1,5,0,9,14,5
12,7,54,99,0,6,19,0,7,26
12,8,86,99,0,4,32,0,9,41
12,9,86,119,1,8,0,20,29,9
13,0,0,48,1,3,0,48,57,9
13,1,0,81,1,2,0,33,43,10
13,2,13,81,0,5,13,0,10,23
13,3,78,81,0,2,65,0,2,67
13,4,78,117,1,8,0,36,11,0
14,0,0,23,1,3,0,23,33,10
14,1,9,23,0,10,9,0,9,18
14,2,20,23,0,6,11,0,9,20
14,3,20,49,1,3,0,26,36,10
14,4,20,59,1,11,0,10,20,10
14,5,60,59,0,4,40,0,9,49
14,6,60,77,1,3,0,18,27,9
14,7,90,77,0,7,30,0,6,36
14,8,90,129,1,5,0,52,27,0
15,0,16,0,0,6,16,0,6,22
15,1,16,18,1,7,0,18,26,8
15,2,16,40,1,5,0,22,29,7
15,3,16,76,1,3,0,36,42,6
15,4,38,76,0,7,22,0,8,30
15,5,38,88,1,3,0,12,21,9
15,6,72,88,0,4,34,0,10,44
15,7,79,88,0,7,7,0,10,17
15,8,79,97,1,5,0,9,19,10
15,9,79,103,1,5,0,6,11,5
16,0,10,0,0,6,10,0,1,11
16,1,11,0,0,7,1,0,10,11
16,2,29,0,0,8,18,0,10,28
16,3,29,27,1,5,0,27,36,9
16,4,29,37,1,5,0,10,19,9
16,5,29,84,1,2,0,47,56,9
16,6,29,91,1,4,0,7,15,8
16,7,29,109,1,5,0,18,22,4
17,0,17,0,0,8,17,0,10,27
17,1,17,37,1,9,0,37,12,0
17,2,33,37,0,10,16,0,6,22
17,3,36,37,0,9,3,0,8,11
